customer_id,created_date,canceled_date,subscription_cost,subscription_interval,was_subscription_paid
174670793,2023-02-01,2023-04-23,39,month,Yes
200600365,2023-02-01,2023-04-13,39,month,Yes
196253752,2023-02-01,2023-02-19,39,month,Yes
148710722,2023-02-01,2023-02-03,39,month,Yes
201015936,2023-02-01,2023-02-14,39,month,Yes
200766423,2023-02-01,2023-02-06,39,month,Yes
188152753,2023-02-01,2023-03-10,39,month,Yes
194406214,2023-02-01,2023-08-11,39,month,Yes
199388324,2023-02-02,,39,month,Yes
202030516,2023-02-02,,39,month,Yes
196926212,2023-02-02,,39,month,Yes
199374328,2023-02-02,2023-07-06,39,month,Yes
201313318,2023-02-02,2023-05-30,39,month,Yes
200960179,2023-02-02,2023-05-31,39,month,Yes
180890046,2023-02-02,2023-05-27,39,month,Yes
159227956,2023-02-02,2023-05-09,39,month,Yes
182325407,2023-02-02,2023-04-03,39,month,Yes
194828965,2023-02-02,2023-04-02,39,month,Yes
202139613,2023-02-02,2023-03-06,39,month,Yes
202137510,2023-02-02,2023-03-10,39,month,Yes
201182176,2023-02-02,2023-03-02,39,month,Yes
202010803,2023-02-02,2023-03-01,39,month,Yes
131734107,2023-02-03,2023-09-03,39,month,Yes
202277130,2023-02-03,2023-04-01,39,month,Yes
137196428,2023-02-03,2023-03-09,39,month,Yes
153568282,2023-02-03,2023-02-16,39,month,Yes
199895190,2023-02-03,2023-03-13,39,month,Yes
200894076,2023-02-03,2023-03-30,39,month,Yes
201162862,2023-02-03,2023-03-10,39,month,Yes
198748705,2023-02-03,2023-03-26,39,month,Yes
202308735,2023-02-03,2023-08-21,39,month,Yes
202276540,2023-02-03,2023-07-03,39,month,Yes
202401357,2023-02-04,,39,month,Yes
184539258,2023-02-04,2023-05-02,39,month,Yes
202349754,2023-02-04,2023-05-08,39,month,Yes
202410436,2023-02-04,2023-02-25,39,month,Yes
197151544,2023-02-04,2023-03-21,39,month,Yes
202305934,2023-02-04,2023-03-19,39,month,Yes
202304812,2023-02-05,,39,month,Yes
160030890,2023-02-05,,39,month,Yes
202524608,2023-02-05,,39,month,Yes
198447368,2023-02-05,,39,month,Yes
202458624,2023-02-05,,39,month,Yes
132256211,2023-02-05,2023-03-12,39,month,Yes
202504135,2023-02-05,2023-06-12,39,month,Yes
192182455,2023-02-05,2023-05-06,39,month,Yes
202505276,2023-02-05,2023-03-14,39,month,Yes
152050632,2023-02-06,,39,month,Yes
201313284,2023-02-06,,39,month,Yes
202118292,2023-02-06,,39,month,Yes
202298964,2023-02-06,,39,month,Yes
202496216,2023-02-06,,39,month,Yes
152354478,2023-02-06,,39,month,Yes
200490112,2023-02-06,2023-02-07,39,month,No
131310280,2023-02-06,2023-02-17,39,month,Yes
154161250,2023-02-06,2023-03-21,39,month,Yes
150521180,2023-02-06,2023-06-05,39,month,Yes
195280988,2023-02-06,2023-06-21,39,month,Yes
201231494,2023-02-06,2023-05-09,39,month,Yes
199554496,2023-02-06,2023-02-08,39,month,Yes
125747106,2023-02-06,2023-03-04,39,month,Yes
195345030,2023-02-06,2023-03-04,39,month,Yes
202269874,2023-02-06,2023-03-25,39,month,Yes
191036527,2023-02-06,2023-03-07,39,month,Yes
202633556,2023-02-06,2023-02-22,39,month,Yes
202750328,2023-02-06,2023-08-02,39,month,Yes
192781688,2023-02-07,,39,month,Yes
196859472,2023-02-07,,39,month,Yes
200333728,2023-02-07,,39,month,Yes
129896329,2023-02-07,,39,month,Yes
168202891,2023-02-07,2023-02-07,39,month,No
202924219,2023-02-07,2023-06-20,39,month,Yes
202863670,2023-02-07,2023-04-14,39,month,Yes
202398629,2023-02-07,2023-03-06,39,month,Yes
188448878,2023-02-07,2023-02-07,39,month,Yes
203254948,2023-02-08,,39,month,Yes
203120229,2023-02-08,2023-06-17,39,month,Yes
203225874,2023-02-08,2023-05-04,39,month,Yes
203107308,2023-02-08,2023-05-16,39,month,Yes
156558244,2023-02-08,2023-07-31,39,month,Yes
194306726,2023-02-08,2023-03-01,39,month,Yes
202410948,2023-02-08,2023-03-15,39,month,Yes
203166018,2023-02-08,2023-03-08,39,month,Yes
203116697,2023-02-08,2023-03-23,39,month,Yes
202982608,2023-02-08,2023-03-02,39,month,Yes
198167700,2023-02-08,2023-02-11,39,month,Yes
190567582,2023-02-08,2023-02-22,39,month,Yes
202699972,2023-02-08,2023-08-07,39,month,Yes
203242766,2023-02-09,,39,month,Yes
203398103,2023-02-09,,39,month,Yes
203243685,2023-02-09,,39,month,Yes
203370322,2023-02-09,,39,month,Yes
138689458,2023-02-09,,39,month,Yes
203315186,2023-02-09,,39,month,Yes
203292575,2023-02-09,,39,month,Yes
144830936,2023-02-09,2023-02-10,39,month,Yes
168980588,2023-02-09,2023-02-09,39,month,No
136832520,2023-02-09,2023-03-10,39,month,Yes
202103959,2023-02-09,2023-05-27,39,month,Yes
148764147,2023-02-09,2023-04-08,39,month,Yes
182748610,2023-02-09,2023-04-11,39,month,Yes
197883626,2023-02-09,2023-03-16,39,month,Yes
195893842,2023-02-09,2023-02-28,39,month,Yes
169081778,2023-02-09,2023-08-16,39,month,Yes
150422738,2023-02-10,2023-02-11,39,month,Yes
190839721,2023-02-10,2023-03-17,39,month,Yes
152193617,2023-02-11,,39,month,Yes
133869989,2023-02-11,2023-02-12,39,month,Yes
186843516,2023-02-11,2023-04-19,39,month,Yes
138913080,2023-02-11,2023-04-22,39,month,Yes
134879280,2023-02-11,2023-03-07,39,month,Yes
160878134,2023-02-13,,39,month,Yes
144423338,2023-02-13,2023-08-21,39,month,Yes
136218542,2023-02-13,2023-05-13,39,month,Yes
204121686,2023-02-13,2023-06-12,39,month,Yes
204114138,2023-02-13,2023-05-10,39,month,Yes
152197442,2023-02-13,2023-03-13,39,month,Yes
151695881,2023-02-13,2023-03-27,39,month,Yes
204378294,2023-02-14,,39,month,Yes
204376665,2023-02-14,,39,month,Yes
204270637,2023-02-14,,39,month,Yes
204380751,2023-02-14,2023-02-14,39,month,Yes
204402989,2023-02-14,2023-06-08,39,month,Yes
203403136,2023-02-14,2023-06-12,39,month,Yes
198453918,2023-02-14,2023-05-15,39,month,Yes
133514912,2023-02-14,2023-03-07,39,month,Yes
203414698,2023-02-14,2023-03-26,39,month,Yes
190400854,2023-02-14,2023-07-20,39,month,Yes
204114797,2023-02-14,2023-06-18,39,month,Yes
202377942,2023-02-15,,39,month,Yes
204555612,2023-02-15,2023-02-15,39,month,No
204556376,2023-02-15,2023-02-15,39,month,No
204515997,2023-02-15,2023-06-14,39,month,Yes
153342734,2023-02-15,2023-03-22,39,month,Yes
204650391,2023-02-16,,39,month,Yes
150906486,2023-02-16,2023-03-17,39,month,Yes
153961940,2023-02-16,2023-02-16,39,month,Yes
154175766,2023-02-16,2023-03-15,39,month,Yes
204631298,2023-02-16,2023-04-17,39,month,Yes
195534585,2023-02-16,2023-04-14,39,month,Yes
176421166,2023-02-16,2023-04-14,39,month,Yes
204679416,2023-02-16,2023-03-17,39,month,Yes
204448721,2023-02-16,2023-02-18,39,month,Yes
151908347,2023-02-16,2023-06-18,39,month,Yes
150652956,2023-02-17,2023-02-18,39,month,Yes
183321644,2023-02-17,2023-02-17,39,month,No
204740476,2023-02-17,2023-03-14,39,month,No
204439086,2023-02-17,2023-06-16,39,month,Yes
204685109,2023-02-17,2023-05-23,39,month,Yes
175211528,2023-02-17,2023-02-23,39,month,Yes
204646698,2023-02-17,2023-02-17,39,month,Yes
204728203,2023-02-17,2023-08-06,39,month,Yes
166674547,2023-02-17,2023-06-22,39,month,Yes
202459470,2023-02-18,,39,month,Yes
155508761,2023-02-18,,39,month,Yes
168484421,2023-02-18,2023-02-18,39,month,No
130864124,2023-02-18,2023-02-19,39,month,Yes
204752959,2023-02-18,2023-06-25,39,month,Yes
204761235,2023-02-18,2023-05-17,39,month,Yes
159142615,2023-02-18,2023-05-28,39,month,Yes
204753316,2023-02-18,2023-03-25,39,month,Yes
195188483,2023-02-19,,39,month,Yes
204773056,2023-02-19,,39,month,Yes
204814698,2023-02-19,2023-08-22,39,month,Yes
204732463,2023-02-19,2023-06-12,39,month,Yes
204772360,2023-02-19,2023-04-18,39,month,Yes
204812582,2023-02-19,2023-04-07,39,month,Yes
204662556,2023-02-19,2023-04-02,39,month,Yes
163781430,2023-02-19,2023-04-26,39,month,Yes
143963064,2023-02-19,2023-07-18,39,month,Yes
204797166,2023-02-19,2023-03-06,39,month,Yes
204774421,2023-02-19,2023-03-14,39,month,Yes
204801675,2023-02-19,2023-03-22,39,month,Yes
204518099,2023-02-19,2023-02-24,39,month,Yes
204814320,2023-02-20,,39,month,Yes
126851221,2023-02-20,,39,month,Yes
204845935,2023-02-20,,39,month,Yes
122215146,2023-02-20,2023-02-21,39,month,Yes
147300748,2023-02-20,2023-07-12,39,month,Yes
162596645,2023-02-20,2023-06-28,39,month,Yes
177666771,2023-02-20,2023-06-12,39,month,Yes
204884248,2023-02-20,2023-05-02,39,month,Yes
204826054,2023-02-20,2023-05-31,39,month,Yes
145096572,2023-02-20,2023-03-14,39,month,Yes
158472404,2023-02-20,2023-03-10,39,month,Yes
204907118,2023-02-20,2023-04-10,39,month,Yes
204602410,2023-02-20,2023-03-20,39,month,Yes
204853460,2023-02-20,2023-07-19,39,month,Yes
194310997,2023-02-20,2023-07-17,39,month,Yes
204902258,2023-02-21,,39,month,Yes
162865034,2023-02-21,2023-03-28,39,month,Yes
204467695,2023-02-21,2023-05-09,39,month,Yes
204774193,2023-02-21,2023-05-30,39,month,Yes
189046085,2023-02-21,2023-05-18,39,month,Yes
188082436,2023-02-21,2023-04-04,39,month,Yes
204947361,2023-02-21,2023-04-05,39,month,Yes
158852962,2023-02-21,2023-04-14,39,month,Yes
204742960,2023-02-21,2023-03-06,39,month,Yes
204726042,2023-02-21,2023-03-17,39,month,Yes
204997225,2023-02-22,,39,month,Yes
126103612,2023-02-22,,39,month,Yes
204934860,2023-02-22,2023-02-23,39,month,No
197086298,2023-02-22,2023-05-02,39,month,Yes
204732760,2023-02-22,2023-04-21,39,month,Yes
204985175,2023-02-22,2023-04-13,39,month,Yes
189387698,2023-02-22,2023-04-07,39,month,Yes
144160302,2023-02-22,2023-04-06,39,month,Yes
195774465,2023-02-22,2023-04-29,39,month,Yes
204890622,2023-02-22,2023-03-18,39,month,Yes
204206841,2023-02-22,2023-03-08,39,month,Yes
204955216,2023-02-22,2023-03-20,39,month,Yes
204992891,2023-02-22,2023-08-03,39,month,Yes
139152786,2023-02-23,,39,month,Yes
204753108,2023-02-23,,39,month,Yes
136703646,2023-02-23,2023-04-07,39,month,Yes
204294672,2023-02-23,2023-05-31,39,month,Yes
189505981,2023-02-23,2023-04-30,39,month,Yes
115899168,2023-02-23,2023-04-03,39,month,Yes
200117920,2023-02-23,2023-03-22,39,month,Yes
205057455,2023-02-23,2023-03-26,39,month,Yes
205028691,2023-02-23,2023-03-10,39,month,Yes
204857146,2023-02-23,2023-03-10,39,month,Yes
134131772,2023-02-24,2023-06-16,39,month,Yes
148942254,2023-02-24,2023-06-11,39,month,Yes
204512235,2023-02-24,2023-06-16,39,month,Yes
204977028,2023-02-24,2023-05-01,39,month,Yes
205122220,2023-02-24,2023-04-13,39,month,Yes
179578904,2023-02-24,2023-04-18,39,month,Yes
205120086,2023-02-24,2023-04-04,39,month,Yes
158097854,2023-02-24,2023-03-30,39,month,Yes
204760569,2023-02-24,2023-03-15,39,month,Yes
204982432,2023-02-24,2023-03-31,39,month,Yes
158351648,2023-02-24,2023-09-01,39,month,Yes
195325206,2023-02-25,,39,month,Yes
205102955,2023-02-25,,39,month,Yes
188092110,2023-02-25,2023-04-09,39,month,Yes
147615998,2023-02-25,2023-04-16,39,month,Yes
164751472,2023-02-25,2023-04-16,39,month,Yes
205215538,2023-02-25,2023-03-02,39,month,Yes
162962849,2023-02-26,2023-05-05,39,month,Yes
154229833,2023-02-26,2023-03-14,39,month,Yes
205338718,2023-02-26,2023-03-27,39,month,Yes
180798046,2023-02-27,,39,month,Yes
135298992,2023-02-27,2023-03-19,39,month,Yes
153141802,2023-02-27,2023-06-03,39,month,Yes
189149014,2023-02-27,2023-06-20,39,month,Yes
180438277,2023-02-27,2023-05-19,39,month,Yes
205471532,2023-02-27,2023-04-27,39,month,Yes
188065488,2023-02-27,2023-04-25,39,month,Yes
205387672,2023-02-27,2023-04-09,39,month,Yes
196251908,2023-02-27,2023-02-27,39,month,Yes
157884031,2023-02-27,2023-03-30,39,month,Yes
204571386,2023-02-27,2023-03-23,39,month,Yes
162909529,2023-02-27,2023-08-01,39,month,Yes
152043244,2023-02-28,,39,month,Yes
204567111,2023-02-28,,39,month,Yes
205487880,2023-02-28,,39,month,Yes
205489808,2023-02-28,,39,month,Yes
125828506,2023-02-28,2023-03-01,39,month,Yes
154701159,2023-02-28,2023-03-27,39,month,Yes
204865394,2023-02-28,2023-04-04,39,month,Yes
205044276,2023-02-28,2023-04-27,39,month,Yes
194873337,2023-02-28,2023-04-18,39,month,Yes
205492734,2023-02-28,2023-03-22,39,month,Yes
205548739,2023-03-01,,39,month,Yes
202228372,2023-03-01,,39,month,Yes
205034931,2023-03-01,2023-03-02,39,month,No
205129178,2023-03-01,2023-06-21,39,month,Yes
160114911,2023-03-01,2023-04-08,39,month,Yes
168200039,2023-03-01,2023-04-08,39,month,Yes
190622411,2023-03-01,2023-04-04,39,month,Yes
204528713,2023-03-01,2023-04-18,39,month,Yes
205573796,2023-03-01,2023-04-13,39,month,Yes
182009986,2023-03-01,2023-03-29,39,month,Yes
205606022,2023-03-01,2023-03-21,39,month,Yes
205580089,2023-03-01,2023-03-30,39,month,Yes
192949504,2023-03-01,2023-03-28,39,month,Yes
205658636,2023-03-02,,39,month,Yes
205615727,2023-03-02,2023-06-26,39,month,Yes
205448424,2023-03-02,2023-05-30,39,month,Yes
196009696,2023-03-02,2023-05-02,39,month,Yes
205026372,2023-03-02,2023-05-02,39,month,Yes
167165752,2023-03-02,2023-05-30,39,month,Yes
205664425,2023-03-02,2023-04-25,39,month,Yes
199179611,2023-03-02,2023-04-23,39,month,Yes
205660933,2023-03-02,2023-04-02,39,month,Yes
205660195,2023-03-02,2023-04-03,39,month,Yes
168598418,2023-03-02,2023-04-22,39,month,Yes
161182367,2023-03-02,2023-04-09,39,month,Yes
156943008,2023-03-02,2023-03-02,39,month,Yes
190657026,2023-03-02,2023-03-29,39,month,Yes
205700946,2023-03-03,,39,month,Yes
165807144,2023-03-03,,39,month,Yes
125635419,2023-03-03,2023-03-04,39,month,Yes
205707486,2023-03-03,2023-03-04,39,month,No
150663700,2023-03-03,2023-03-04,39,month,No
149157588,2023-03-03,2023-05-10,39,month,Yes
205686881,2023-03-03,2023-06-10,39,month,Yes
138347540,2023-03-03,2023-05-08,39,month,Yes
154344817,2023-03-03,2023-04-20,39,month,Yes
205530810,2023-03-03,2023-04-10,39,month,Yes
205731473,2023-03-03,2023-03-19,39,month,Yes
205692510,2023-03-04,,39,month,Yes
191670525,2023-03-04,2023-05-12,39,month,Yes
205492489,2023-03-04,2023-05-11,39,month,Yes
205026942,2023-03-04,2023-05-04,39,month,Yes
205768824,2023-03-04,2023-04-01,39,month,Yes
160824884,2023-03-04,2023-04-02,39,month,Yes
205742224,2023-03-04,2023-03-04,39,month,Yes
205804144,2023-03-05,2023-06-26,39,month,Yes
205703512,2023-03-05,2023-05-29,39,month,Yes
131181843,2023-03-05,2023-03-05,39,month,Yes
205713052,2023-03-06,,39,month,Yes
138121122,2023-03-06,,39,month,Yes
191326286,2023-03-06,,39,month,Yes
178838732,2023-03-06,,39,month,Yes
205871342,2023-03-06,,39,month,Yes
202160641,2023-03-06,2023-06-05,39,month,Yes
205786362,2023-03-06,2023-05-26,39,month,Yes
159798906,2023-03-06,2023-04-07,39,month,Yes
166276152,2023-03-06,2023-04-03,39,month,Yes
156353738,2023-03-06,2023-03-13,39,month,Yes
205864612,2023-03-06,2023-03-18,39,month,Yes
142757196,2023-03-07,2023-07-09,39,month,Yes
205971108,2023-03-07,2023-06-22,39,month,Yes
206001231,2023-03-07,2023-05-31,39,month,Yes
205878686,2023-03-07,2023-03-07,39,month,Yes
206052140,2023-03-08,,39,month,Yes
154082747,2023-03-08,2023-03-09,39,month,Yes
206017161,2023-03-08,2023-03-09,39,month,No
203152686,2023-03-08,2023-05-21,39,month,Yes
203320717,2023-03-08,2023-04-07,39,month,Yes
206076518,2023-03-09,,39,month,Yes
205881578,2023-03-09,2023-08-27,39,month,Yes
152513944,2023-03-09,2023-03-10,39,month,Yes
132371176,2023-03-09,2023-03-10,39,month,No
135092264,2023-03-09,2023-07-11,39,month,Yes
151297084,2023-03-09,2023-05-25,39,month,Yes
167010855,2023-03-09,2023-06-08,39,month,Yes
206122788,2023-03-09,2023-06-16,39,month,Yes
158439764,2023-03-09,2023-05-01,39,month,Yes
136723151,2023-03-09,2023-04-07,39,month,Yes
205875358,2023-03-09,2023-04-22,39,month,Yes
206082900,2023-03-09,2023-08-01,39,month,Yes
206139451,2023-03-10,,39,month,Yes
206196328,2023-03-10,,39,month,Yes
201122030,2023-03-10,2023-06-05,39,month,Yes
156218152,2023-03-10,2023-06-09,39,month,Yes
162718092,2023-03-10,2023-05-10,39,month,Yes
174606946,2023-03-10,2023-05-09,39,month,Yes
206159331,2023-03-10,2023-03-25,39,month,Yes
206272716,2023-03-11,,39,month,Yes
138104184,2023-03-11,2023-09-07,39,month,Yes
168264884,2023-03-11,2023-05-10,39,month,Yes
153200640,2023-03-11,2023-04-12,39,month,Yes
206251362,2023-03-11,2023-04-18,39,month,Yes
192386902,2023-03-11,2023-04-18,39,month,Yes
205851263,2023-03-11,2023-03-14,39,month,Yes
197873706,2023-03-12,2023-08-12,39,month,Yes
206284048,2023-03-12,2023-03-18,39,month,Yes
149761545,2023-03-12,2023-07-24,39,month,Yes
155010717,2023-03-13,2023-05-31,39,month,Yes
151407531,2023-03-13,2023-04-12,39,month,Yes
206407796,2023-03-13,2023-05-12,39,month,Yes
206247835,2023-03-13,2023-05-25,39,month,Yes
206382927,2023-03-13,2023-05-24,39,month,Yes
206147500,2023-03-13,2023-05-18,39,month,Yes
206330714,2023-03-13,2023-04-07,39,month,Yes
206121650,2023-03-13,2023-04-09,39,month,Yes
182504578,2023-03-13,2023-04-20,39,month,Yes
204362311,2023-03-13,2023-06-14,39,month,Yes
206504573,2023-03-14,,39,month,Yes
206490851,2023-03-14,,39,month,Yes
206468868,2023-03-14,,39,month,Yes
206316124,2023-03-14,,39,month,Yes
203404034,2023-03-14,2023-06-22,39,month,Yes
206284545,2023-03-14,2023-06-03,39,month,Yes
206470657,2023-03-14,2023-05-03,39,month,Yes
206458744,2023-03-14,2023-04-24,39,month,Yes
206122814,2023-03-14,2023-04-13,39,month,Yes
206549666,2023-03-15,,39,month,Yes
133623621,2023-03-15,,39,month,Yes
130982816,2023-03-15,,39,month,Yes
143776119,2023-03-15,2023-08-28,39,month,Yes
206542743,2023-03-15,2023-03-16,39,month,No
206158603,2023-03-15,2023-03-16,39,month,No
206548046,2023-03-15,2023-06-08,39,month,Yes
168464004,2023-03-15,2023-06-01,39,month,Yes
146330379,2023-03-15,2023-04-19,39,month,Yes
206006946,2023-03-15,2023-05-22,39,month,Yes
206531388,2023-03-15,2023-04-05,39,month,Yes
206512820,2023-03-15,2023-07-12,39,month,Yes
206501414,2023-03-16,,39,month,Yes
181175226,2023-03-16,2023-03-31,39,month,Yes
148758550,2023-03-17,,39,month,Yes
206682036,2023-03-17,,39,month,Yes
206149654,2023-03-17,,39,month,Yes
206653056,2023-03-17,,39,month,Yes
198466025,2023-03-17,,39,month,Yes
206685935,2023-03-17,2023-03-18,39,month,No
206659390,2023-03-17,2023-03-18,39,month,No
206550926,2023-03-17,2023-04-17,39,month,Yes
206673590,2023-03-17,2023-03-30,39,month,Yes
205593462,2023-03-17,2023-08-10,39,month,Yes
205889926,2023-03-18,,39,month,Yes
151713121,2023-03-18,,39,month,Yes
206759898,2023-03-18,2023-03-19,39,month,No
206750792,2023-03-18,2023-03-19,39,month,No
206742592,2023-03-18,2023-03-19,39,month,No
206700008,2023-03-18,2023-03-19,39,month,No
156170916,2023-03-18,2023-08-14,39,month,Yes
206607664,2023-03-18,2023-04-25,39,month,Yes
183332399,2023-03-19,,39,month,Yes
176705210,2023-03-19,2023-03-20,39,month,Yes
154901722,2023-03-19,2023-03-19,39,month,Yes
153438676,2023-03-19,2023-05-26,39,month,Yes
154901722,2023-03-19,2023-05-04,39,month,Yes
123768696,2023-03-19,2023-04-11,39,month,Yes
142976081,2023-03-19,2023-04-19,39,month,Yes
152223051,2023-03-20,,39,month,Yes
206865174,2023-03-20,,39,month,Yes
143327052,2023-03-20,,39,month,Yes
202270426,2023-03-20,2023-03-21,39,month,Yes
185602413,2023-03-20,2023-06-27,39,month,Yes
206679618,2023-03-20,2023-05-01,39,month,Yes
127561439,2023-03-20,2023-04-19,39,month,Yes
176705210,2023-03-20,2023-03-20,39,month,Yes
206693452,2023-03-21,,39,month,Yes
193499084,2023-03-21,,39,month,Yes
206995576,2023-03-21,2023-08-25,39,month,Yes
154783053,2023-03-21,2023-05-04,39,month,Yes
158349405,2023-03-21,2023-08-16,39,month,Yes
205554002,2023-03-21,2023-08-15,39,month,Yes
207045565,2023-03-22,,39,month,Yes
205483607,2023-03-22,,39,month,Yes
147662374,2023-03-22,,39,month,Yes
150652956,2023-03-22,2023-04-11,39,month,Yes
206527656,2023-03-22,2023-06-08,39,month,Yes
207041353,2023-03-22,2023-05-19,39,month,Yes
204448911,2023-03-22,2023-04-21,39,month,Yes
206951785,2023-03-22,2023-04-20,39,month,Yes
206892555,2023-03-22,2023-03-24,39,month,Yes
207051401,2023-03-23,,39,month,Yes
206904848,2023-03-23,,39,month,Yes
204598188,2023-03-23,2023-08-31,39,month,Yes
206447228,2023-03-23,2023-05-26,39,month,Yes
206190599,2023-03-23,2023-05-11,39,month,Yes
207014740,2023-03-23,2023-04-07,39,month,Yes
156762690,2023-03-23,2023-04-21,39,month,Yes
207116463,2023-03-23,2023-04-21,39,month,Yes
206555111,2023-03-23,2023-04-17,39,month,Yes
169543155,2023-03-23,2023-04-30,39,month,Yes
202270426,2023-03-23,2023-04-30,39,month,Yes
207005361,2023-03-23,2023-07-11,39,month,Yes
206105763,2023-03-24,,39,month,Yes
198968224,2023-03-24,,39,month,Yes
205342230,2023-03-24,,39,month,Yes
207224044,2023-03-24,,39,month,Yes
174232231,2023-03-24,,39,month,Yes
207017124,2023-03-24,2023-03-24,39,month,No
194006146,2023-03-24,2023-06-16,39,month,Yes
150509580,2023-03-24,2023-06-09,39,month,Yes
207120479,2023-03-24,2023-05-30,39,month,Yes
162069198,2023-03-24,2023-04-23,39,month,Yes
206742272,2023-03-24,2023-04-28,39,month,Yes
207433836,2023-03-25,,39,month,Yes
207382183,2023-03-25,,39,month,Yes
205051942,2023-03-25,,39,month,Yes
132631414,2023-03-25,2023-07-02,39,month,Yes
207529664,2023-03-25,2023-03-31,39,month,Yes
207022940,2023-03-25,2023-07-10,39,month,Yes
207388337,2023-03-25,2023-08-03,39,month,Yes
205883858,2023-03-26,,39,month,Yes
173711359,2023-03-26,2023-06-10,39,month,Yes
207078726,2023-03-26,2023-06-13,39,month,Yes
207415911,2023-03-26,2023-05-31,39,month,Yes
207391012,2023-03-26,2023-04-06,39,month,Yes
207699946,2023-03-26,2023-04-24,39,month,Yes
207665488,2023-03-26,2023-03-26,39,month,Yes
207742153,2023-03-26,2023-07-07,39,month,Yes
207288677,2023-03-27,,39,month,Yes
208151007,2023-03-27,,39,month,Yes
207218336,2023-03-27,,39,month,Yes
208105889,2023-03-27,,39,month,Yes
152221925,2023-03-27,2023-06-19,39,month,Yes
207090754,2023-03-27,2023-06-01,39,month,Yes
128283235,2023-03-27,2023-07-27,39,month,Yes
206686106,2023-03-27,2023-05-04,39,month,Yes
208090380,2023-03-27,2023-04-10,39,month,Yes
153281230,2023-03-27,2023-04-17,39,month,Yes
205049710,2023-03-27,2023-03-28,39,month,Yes
208618235,2023-03-28,,39,month,Yes
167713351,2023-03-28,,39,month,Yes
149975492,2023-03-28,,39,month,Yes
208286745,2023-03-28,,39,month,Yes
208473540,2023-03-28,2023-03-28,39,month,Yes
137721176,2023-03-28,2023-07-31,39,month,Yes
140062581,2023-03-28,2023-05-13,39,month,Yes
208488674,2023-03-28,2023-06-01,39,month,Yes
162752410,2023-03-28,2023-08-20,39,month,Yes
208598415,2023-03-28,2023-05-03,39,month,Yes
143427096,2023-03-28,2023-05-01,39,month,Yes
208480650,2023-03-28,2023-04-14,39,month,Yes
147000442,2023-03-29,,39,month,Yes
207062508,2023-03-29,,39,month,Yes
206862916,2023-03-29,,39,month,Yes
208706866,2023-03-29,,39,month,Yes
134719816,2023-03-29,2023-06-18,39,month,Yes
138548670,2023-03-29,2023-05-30,39,month,Yes
208745476,2023-03-29,2023-06-21,39,month,Yes
182584521,2023-03-29,2023-05-06,39,month,Yes
206463427,2023-03-29,2023-05-04,39,month,Yes
158947936,2023-03-29,2023-04-28,39,month,Yes
182737296,2023-03-29,2023-04-29,39,month,Yes
156550538,2023-03-30,,39,month,Yes
208897557,2023-03-30,,39,month,Yes
157484010,2023-03-30,,39,month,Yes
146450388,2023-03-30,2023-06-06,39,month,Yes
208610366,2023-03-30,2023-07-07,39,month,Yes
208913022,2023-03-30,2023-05-19,39,month,Yes
205813846,2023-03-30,2023-05-19,39,month,Yes
208762353,2023-03-30,2023-04-21,39,month,Yes
153099249,2023-03-30,2023-04-13,39,month,Yes
208734252,2023-03-30,2023-04-30,39,month,Yes
208320510,2023-03-31,,39,month,Yes
207229509,2023-03-31,2023-03-31,39,month,No
208492287,2023-03-31,2023-06-07,39,month,Yes
195047202,2023-03-31,2023-05-23,39,month,Yes
208890352,2023-03-31,2023-05-26,39,month,Yes
151282537,2023-03-31,2023-07-01,39,month,Yes
206625246,2023-04-01,,39,month,Yes
208748964,2023-04-01,,39,month,Yes
151904783,2023-04-01,,39,month,Yes
160351988,2023-04-01,2023-07-08,39,month,Yes
145622106,2023-04-01,2023-04-01,39,month,Yes
192475408,2023-04-01,2023-04-26,39,month,Yes
208597905,2023-04-02,,39,month,Yes
209469556,2023-04-02,2023-04-03,39,month,No
207183892,2023-04-02,2023-04-03,39,month,No
125980506,2023-04-02,2023-07-02,39,month,Yes
162635107,2023-04-02,2023-07-05,39,month,Yes
154655775,2023-04-02,2023-07-24,39,month,Yes
154911229,2023-04-03,,39,month,Yes
206812076,2023-04-03,,39,month,Yes
208490747,2023-04-03,,39,month,Yes
131761056,2023-04-03,,39,month,Yes
208115534,2023-04-03,2023-05-10,39,month,No
202126471,2023-04-03,2023-06-27,39,month,Yes
209738836,2023-04-03,2023-05-14,39,month,Yes
209470128,2023-04-03,2023-05-30,39,month,Yes
209745334,2023-04-03,2023-09-01,39,month,Yes
209751690,2023-04-04,,39,month,Yes
209730490,2023-04-04,2023-04-05,39,month,No
208115648,2023-04-04,2023-06-05,39,month,Yes
210087900,2023-04-04,2023-05-08,39,month,Yes
208890316,2023-04-04,2023-05-24,39,month,Yes
143706140,2023-04-04,2023-04-07,39,month,Yes
209950443,2023-04-04,2023-04-14,39,month,Yes
208892072,2023-04-04,2023-04-25,39,month,Yes
205767174,2023-04-04,2023-08-12,39,month,Yes
206676416,2023-04-04,2023-07-17,39,month,Yes
160676837,2023-04-05,,39,month,Yes
204274153,2023-04-05,,39,month,Yes
210327236,2023-04-05,2023-04-06,39,month,No
210326352,2023-04-05,2023-04-05,39,month,No
124155104,2023-04-05,2023-05-12,39,month,Yes
209517408,2023-04-05,2023-05-04,39,month,Yes
210432450,2023-04-05,2023-04-12,39,month,Yes
210138564,2023-04-06,,39,month,Yes
